BJD-2454833.0,raw,ost_decorr,ost_tfa,err
2071.82832609,12.90826,12.91181,12.911258,0.00061
2071.84875807,12.90853,12.91218,12.911856,0.00058
2071.86919004,12.90911,12.91281,12.91259,0.00058
2071.88962211,12.90889,12.91265,12.912695,0.00054
2071.91005399,12.90996,12.91333,12.912909,0.00051
2071.93048596,12.90976,12.91315,12.913077,0.00045
2071.95091804,12.909,12.91314,12.913012,0.0004
2071.97134991,12.90925,12.91442,12.913893,0.00041
2072.01221395,12.91527,12.91226,12.912468,0.00088
2072.03264582,12.91661,12.91368,12.912999,0.00101
2072.05307779,12.91574,12.91324,12.913272,0.00097
2072.07350977,12.91531,12.9134,12.913638,0.00096
2072.09394174,12.9132,12.91227,12.912746,0.00089
2072.11437371,12.91285,12.91262,12.912886,0.00089
2072.13480568,12.91273,12.91317,12.912895,0.00088
2072.15523765,12.91276,12.91379,12.913234,0.0009
2072.17566961,12.91201,12.91356,12.912434,0.00093
2072.19610158,12.91151,12.91328,12.912521,0.00094
2072.21653355,12.90922,12.91181,12.912658,0.00085
2072.23696562,12.90928,12.91253,12.912837,0.00084
2072.25739759,12.90862,12.91235,12.912358,0.0008
2072.27782945,12.90831,12.91221,12.912727,0.00072
2072.29826152,12.90826,12.91228,12.913348,0.00067
2072.31869349,12.90881,12.91288,12.912823,0.00066
2072.33912535,12.91028,12.9143,12.913786,0.00066
2072.35955742,12.91042,12.91436,12.913916,0.00063
2072.37998938,12.90976,12.91364,12.913207,0.00059
2072.40042125,12.90891,12.9127,12.91283,0.00056
2072.42085331,12.90998,12.91374,12.912974,0.00053
2072.44128528,12.908,12.91172,12.911607,0.00045
2072.46171714,12.90706,12.91077,12.911794,0.0004
2072.48214921,12.91249,12.91244,12.912074,0.00083
2072.50258117,12.91206,12.91189,12.912351,0.00087
2072.52301303,12.91238,12.91332,12.912932,0.0009
2072.54344509,12.91158,12.91277,12.912899,0.00089
2072.56387706,12.91114,12.91287,12.912916,0.00088
2072.58430902,12.90955,12.91197,12.912822,0.00083
2072.60474098,12.90899,12.91051,12.911993,0.00076
2072.62517294,12.91006,12.91329,12.912784,0.00084
2072.645605,12.90996,12.9134,12.91312,0.00081
2072.66603686,12.90985,12.91341,12.912206,0.00079
2072.68646882,12.90963,12.91328,12.912697,0.00072
2072.70690088,12.91053,12.91426,12.913188,0.00072
2072.72733284,12.9159,12.91203,12.912883,0.00089
2072.7477647,12.91679,12.91217,12.912251,0.001
2072.76819676,12.91676,12.91328,12.912491,0.00102
2072.78862871,12.91617,12.91291,12.912816,0.00101
2072.80906057,12.91572,12.91306,12.912604,0.001
2072.82949263,12.91536,12.91279,12.912447,0.00098
2072.84992448,12.91422,12.91276,12.91292,0.00094
2072.87035644,12.91221,12.91141,12.912074,0.00086
2072.8907885,12.91241,12.91266,12.913138,0.00088
2072.91122035,12.91203,12.91281,12.91218,0.00091
2072.93165231,12.91174,12.91274,12.912713,0.0009
2072.95208436,12.91164,12.9129,12.912629,0.00091
2072.97251622,12.91092,12.9129,12.913459,0.00084
2072.99294817,12.91109,12.91354,12.913447,0.00086
2073.01338023,12.9105,12.9134,12.91335,0.0008
2073.03381208,12.91161,12.91466,12.913523,0.00081
2073.05424413,12.91105,12.91424,12.913088,0.00082
2073.07467609,12.91067,12.91401,12.913371,0.00071
2073.09510804,12.90978,12.91307,12.913284,0.00065
2073.11553999,12.90978,12.91301,12.913171,0.00063
2073.13597194,12.91009,12.91325,12.913692,0.00062
2073.15640389,12.91102,12.91409,12.913303,0.0006
2073.17683584,12.91019,12.91323,12.913047,0.00053
2073.1972678,12.91108,12.91412,12.913133,0.00056
2073.21769975,12.91554,12.91343,12.913245,0.00087
2073.2381318,12.91586,12.91361,12.913745,0.00093
2073.25856365,12.91517,12.91311,12.912975,0.00093
2073.27899559,12.91382,12.91291,12.913512,0.00088
2073.29942764,12.9126,12.91051,12.912688,0.00093
2073.31985949,12.91275,12.913,12.912854,0.00088
2073.34029144,12.91246,12.91322,12.912752,0.00093
2073.36072349,12.91168,12.91261,12.912439,0.00092
2073.38115534,12.91098,12.91221,12.912368,0.0009
2073.40158728,12.90979,12.91166,12.91206,0.00086
2073.42201923,12.90984,12.91205,12.912419,0.00084
2073.44245118,12.90848,12.91137,12.912126,0.00078
2073.46288322,12.90875,12.91179,12.912218,0.00074
2073.48331507,12.90899,12.91217,12.912111,0.00068
2073.50374701,12.90963,12.91284,12.912583,0.00065
2073.52417906,12.90922,12.91232,12.912875,0.00059
2073.5446109,12.90901,12.91199,12.912524,0.00054
2073.56504285,12.90928,12.91225,12.912794,0.00049
2073.58547489,12.91007,12.91302,12.913418,0.00047
2073.60590683,12.91024,12.91318,12.913141,0.00044
2073.62633868,12.91008,12.913,12.913357,0.00041
2073.64677072,12.90836,12.91234,12.912603,0.00038
2073.66720266,12.9087,12.91308,12.913055,0.00039
2073.6876345,12.90788,12.91292,12.91295,0.00043
2073.70806654,12.91306,12.91165,12.911648,0.00085
2073.72849849,12.91254,12.91074,12.912068,0.00087
2073.74893033,12.91205,12.91091,12.912068,0.00086
2073.76936237,12.91193,12.91195,12.912498,0.00087
2073.78979431,12.91136,12.91189,12.912882,0.00087
2073.81022615,12.91139,12.91261,12.91315,0.00089
2073.83065819,12.9103,12.91221,12.913229,0.00082
2073.85109013,12.91058,12.91289,12.91309,0.00084
2073.87152216,12.91033,12.9131,12.913322,0.00079
2073.891954,12.91064,12.91378,12.912826,0.0008
2073.91238594,12.9098,12.91307,12.912643,0.00068
2073.93281798,12.9097,12.91288,12.912926,0.00064
2073.97368175,12.90964,12.91133,12.91183,0.00085
2073.99411379,12.9098,12.91144,12.911884,0.00087
2074.01454563,12.90915,12.91143,12.911799,0.00083
2074.03497756,12.9091,12.91182,12.911738,0.00083
2074.0554096,12.90842,12.91135,12.911094,0.00079
2074.07584153,12.90806,12.91113,12.911232,0.00074
2074.09627337,12.90775,12.91097,12.911281,0.00068
2074.1167054,12.90847,12.91181,12.911327,0.00067
2074.13713724,12.90877,12.91215,12.912366,0.00066
2074.15756917,12.9086,12.91195,12.912633,0.00063
2074.1780012,12.90986,12.91317,12.913115,0.00062
2074.19843304,12.91498,12.91261,12.913013,0.00088
2074.21886497,12.91693,12.91367,12.913272,0.00098
2074.239297,12.91617,12.91339,12.913323,0.00096
2074.25972883,12.91483,12.91283,12.913622,0.00092
2074.28016077,12.91346,12.9127,12.913234,0.00086
2074.3005928,12.91363,12.91285,12.912989,0.00089
2074.32102463,12.91296,12.91267,12.912821,0.00087
2074.34145666,12.91239,12.91276,12.912752,0.00088
2074.36188859,12.91164,12.91213,12.912136,0.00088
2074.38232042,12.91124,12.91198,12.912183,0.0009
2074.40275245,12.91152,12.91269,12.912453,0.00093
2074.42318438,12.9092,12.91126,12.912275,0.00081
2074.44361631,12.90944,12.91191,12.912358,0.00082
2074.46404823,12.91009,12.91308,12.912273,0.00083
2074.48448016,12.90982,12.91299,12.912971,0.00079
2074.50491209,12.91051,12.91373,12.912882,0.00081
2074.52534402,12.91087,12.91426,12.913136,0.00079
2074.54577595,12.9095,12.91299,12.913165,0.00065
2074.56620787,12.90913,12.91258,12.913124,0.00061
2074.5866399,12.90994,12.91338,12.912997,0.00065
2074.60707172,12.91002,12.91337,12.912896,0.00061
2074.62750365,12.91016,12.91347,12.912405,0.0006
2074.64793568,12.90942,12.9127,12.911892,0.00056
2074.6683675,12.91009,12.91336,12.912139,0.00053
2074.68879943,12.91242,12.91192,12.911765,0.00081
2074.70923145,12.91305,12.91226,12.912068,0.00089
2074.72966327,12.9108,12.90919,12.91131,0.00091
2074.7500953,12.91175,12.91265,12.912131,0.0009
2074.77052722,12.91168,12.91288,12.911989,0.00093
2074.79095904,12.91072,12.9127,12.912431,0.00087
2074.81139107,12.91465,12.91763,12.913956,0.00102
2074.83182299,12.9099,12.91302,12.912912,0.0008
2074.85225481,12.90957,12.91279,12.912775,0.00077
2074.87268683,12.90987,12.91324,12.913389,0.00073
2074.89311865,12.90969,12.9132,12.912926,0.00071
2074.91355057,12.90989,12.91344,12.913104,0.00068
2074.93398259,12.91582,12.91225,12.912574,0.0009
2074.95441441,12.91636,12.91326,12.913145,0.00103
2074.97484633,12.9157,12.91284,12.912712,0.00097
2074.99527835,12.91543,12.91339,12.912994,0.00095
2075.01571027,12.91437,12.91318,12.912971,0.00091
2075.03614209,12.91231,12.9123,12.91288,0.00085
2075.05657411,12.91237,12.91337,12.913029,0.00092
2075.07700603,12.91165,12.91303,12.913157,0.00092
2075.09743784,12.91123,12.9131,12.913429,0.00088
2075.13830178,12.91158,12.9129,12.912994,0.00081
2075.1587338,12.91063,12.91379,12.913576,0.0008
2075.17916561,12.90976,12.91325,12.913517,0.00069
2075.19959753,12.91039,12.91397,12.91373,0.00068
2075.22002954,12.91001,12.91353,12.914013,0.00065
2075.24046136,12.91027,12.91369,12.913213,0.00063
2075.26089327,12.91077,12.91412,12.913511,0.0006
2075.28132529,12.90993,12.91324,12.913241,0.00053
2075.3017571,12.90973,12.91302,12.913113,0.00047
2075.32218902,12.90911,12.91238,12.912437,0.00044
2075.34262103,12.90931,12.91314,12.912894,0.00039
2075.36305284,12.90839,12.91287,12.912631,0.00038
2075.38348476,12.90638,12.91191,12.91217,0.0004
2075.40391677,12.90646,12.91272,12.912571,0.00045
2075.42434868,12.91427,12.913,12.912449,0.00084
2075.44478049,12.91411,12.91246,12.912347,0.00092
2075.4652125,12.91263,12.91228,12.912843,0.00085
2075.48564442,12.91166,12.91218,12.91272,0.00085
2075.50607623,12.91244,12.91344,12.91326,0.0009
2075.52650824,12.91115,12.91245,12.912917,0.00089
2075.54694015,12.91022,12.91227,12.912665,0.00083
2075.56737206,12.90985,12.91264,12.912283,0.00084
2075.58780397,12.90949,12.91275,12.912481,0.00079
2075.60823587,12.90956,12.91296,12.912139,0.00073
2075.62866778,12.90835,12.91187,12.912349,0.00066
2075.64909969,12.90904,12.91251,12.912742,0.00065
2075.6695315,12.91309,12.90847,12.911559,0.00077
2075.68996351,12.91829,12.91279,12.912833,0.0011
2075.71039542,12.91826,12.91278,12.913001,0.00106
2075.73082722,12.91797,12.91267,12.912672,0.00104
2075.75125923,12.91688,12.9122,12.912342,0.00097
2075.77169114,12.91659,12.91268,12.913175,0.00095
2075.79212294,12.91527,12.91285,12.913211,0.00091
2075.81255495,12.91541,12.91352,12.913247,0.00092
2075.83298685,12.91337,12.9128,12.912838,0.00083
2075.85341876,12.91253,12.91301,12.9128,0.00084
2075.87385066,12.91176,12.91305,12.912643,0.00089
2075.89428257,12.91043,12.91241,12.912277,0.00081
2075.93514637,12.91769,12.91226,12.912057,0.00109
2075.95557828,12.91748,12.91212,12.912191,0.00106
2075.97601028,12.91713,12.91197,12.911836,0.001
2075.99644218,12.91707,12.9124,12.912254,0.00099
2076.01687398,12.91746,12.91372,12.912861,0.00102
2076.03730599,12.91614,12.91346,12.913134,0.00097
2076.05773789,12.91498,12.91309,12.913064,0.00091
2076.07816969,12.91454,12.91331,12.913305,0.00088
2076.09860169,12.91314,12.91325,12.913489,0.00083
2076.11903359,12.91174,12.9124,12.913163,0.00082
2076.13946539,12.91101,12.91202,12.913458,0.00081
2076.15989739,12.91186,12.91339,12.913165,0.0009
2076.18032929,12.91052,12.9126,12.913028,0.00085
2076.20076109,12.91013,12.9128,12.912796,0.00083
2076.22119309,12.90975,12.91279,12.91227,0.00081
2076.24162499,12.90837,12.91172,12.912237,0.00071
2076.26205689,12.90806,12.91155,12.912113,0.00067
2076.28248878,12.90873,12.91216,12.911767,0.00068
2076.30292068,12.9086,12.91193,12.912165,0.0006
2076.32335258,12.90974,12.91305,12.912651,0.00062
2076.34378448,12.90981,12.91304,12.912522,0.00058
2076.36421637,12.90884,12.91203,12.912872,0.00048
2076.38464827,12.90832,12.91154,12.912719,0.00039
2076.40508016,12.91101,12.91002,12.9139,0.00075
2076.42551206,12.91282,12.91323,12.913435,0.00088
2076.44594395,12.91238,12.91336,12.913293,0.0009
2076.46637585,12.91129,12.91275,12.912679,0.00089
2076.48680774,12.9105,12.91251,12.91272,0.00086
2076.50723974,12.90893,12.91173,12.912267,0.00077
2076.52767153,12.90851,12.91166,12.912306,0.00074
2076.54810343,12.90887,12.9122,12.912178,0.00072
2076.56853542,12.90928,12.91273,12.912265,0.00066
2076.58896721,12.9101,12.91346,12.912393,0.00063
2076.6093991,12.9108,12.91405,12.912421,0.00059
2076.6298311,12.90844,12.91163,12.912322,0.00045
2076.65026289,12.91411,12.91248,12.912366,0.00081
2076.67069478,12.91427,12.91254,12.912832,0.00087
2076.69112677,12.9135,12.91278,12.912797,0.00089
2076.71155856,12.91275,12.91319,12.912966,0.00088
2076.73199045,12.91321,12.91397,12.913301,0.0009
2076.75242244,12.91205,12.9135,12.913085,0.00091
2076.77285423,12.91043,12.91292,12.913229,0.00083
2076.79328622,12.91039,12.91314,12.913213,0.00083
2076.81371811,12.91407,12.91659,12.913531,0.00094
2076.83415,12.90947,12.91273,12.912347,0.00078
2076.85458189,12.90865,12.91217,12.912282,0.00066
2076.87501378,12.90837,12.91178,12.912273,0.00063
2076.89544566,12.91566,12.91164,12.911805,0.00088
2076.91587765,12.91579,12.91167,12.911907,0.00099
2076.93630944,12.91486,12.91189,12.912082,0.00094
2076.95674133,12.91468,12.91228,12.912157,0.00097
2076.97717331,12.91345,12.91172,12.911613,0.00092
2076.9976051,12.91109,12.91117,12.911703,0.00084
2077.01803698,12.9108,12.91143,12.911657,0.00087
2077.03846887,12.91108,12.91228,12.912457,0.00089
2077.05890076,12.91024,12.9118,12.912246,0.00088
2077.07933264,12.90905,12.91152,12.912447,0.00078
2077.09976453,12.90878,12.91181,12.912371,0.00077
2077.12019641,12.90861,12.91185,12.912154,0.00074
2077.14062819,12.90892,12.91246,12.912016,0.00067
2077.16106018,12.90962,12.91316,12.912927,0.00066
2077.18149206,12.90841,12.91182,12.912228,0.00056
2077.20192404,12.90855,12.91186,12.911766,0.00054
2077.22235583,12.90914,12.91244,12.912364,0.00048
2077.24278771,12.90891,12.91218,12.912555,0.00042
2077.26321969,12.90923,12.91354,12.912801,0.00039
2077.28365147,12.90654,12.91227,12.9128,0.00039
2077.30408335,12.90638,12.91277,12.912938,0.00044
2077.32451533,12.90505,12.91217,12.912513,0.00049
2077.34494721,12.90534,12.91296,12.913126,0.00053
2077.36537899,12.90671,12.91453,12.913871,0.00064
2077.38581097,12.91232,12.91346,12.91354,0.00076
2077.40624285,12.91398,12.91495,12.913581,0.00091
2077.42667463,12.91217,12.91396,12.913748,0.00089
2077.44710661,12.91144,12.91419,12.913914,0.00084
2077.46753849,12.91041,12.9136,12.913729,0.00075
2077.48797027,12.91068,12.91419,12.913886,0.00071
2077.50840225,12.91084,12.91445,12.913227,0.00067
2077.52883413,12.91113,12.9146,12.913868,0.00059
2077.5492659,12.90978,12.91317,12.913422,0.00047
2077.56969788,12.9104,12.91378,12.913352,0.00043
2077.59012976,12.90869,12.91307,12.913445,0.00037
2077.61056173,12.90957,12.91465,12.914027,0.00041
2077.63099351,12.91792,12.91416,12.913714,0.00087
2077.65142538,12.91758,12.91272,12.91286,0.00097
2077.67185736,12.91644,12.91295,12.913237,0.00094
2077.69228914,12.91459,12.9131,12.912859,0.0009
2077.71272101,12.91295,12.91291,12.912862,0.00086
2077.73315298,12.91236,12.91349,12.912905,0.0009
2077.75358476,12.91089,12.91272,12.912484,0.00084
2077.77401663,12.90878,12.91193,12.912135,0.00074
2077.79444851,12.90936,12.91273,12.912074,0.00075
2077.81488048,12.90893,12.91254,12.911934,0.00067
2077.83531225,12.90878,12.91255,12.912525,0.0006
2077.85574422,12.90951,12.91316,12.912927,0.00056
2077.91703984,12.91515,12.91283,12.911986,0.00095
2077.93747161,12.91398,12.91254,12.911919,0.00091
2077.95790358,12.91181,12.91197,12.911925,0.00084
2077.97833545,12.91181,12.91263,12.912383,0.00085
2077.99876722,12.91239,12.91366,12.912538,0.00089
2078.01919919,12.91101,12.91285,12.912433,0.00088
2078.03963106,12.91007,12.91247,12.912463,0.00086
2078.06006283,12.90949,12.9127,12.912395,0.00084
2078.0804948,12.90928,12.91276,12.91205,0.00084
2078.10092667,12.90704,12.91083,12.91193,0.00068
2078.12135844,12.90931,12.91102,12.911879,0.00068
2078.14179041,12.91398,12.91064,12.912154,0.00087
2078.16222227,12.91375,12.91135,12.912577,0.0009
2078.18265414,12.91436,12.91236,12.91249,0.00097
2078.20308601,12.91285,12.91162,12.912211,0.00091
2078.22351788,12.91162,12.91165,12.912032,0.00089
2078.24394974,12.91066,12.91168,12.91213,0.00087
2078.26438161,12.91097,12.91228,12.911867,0.0009
2078.28481347,12.91058,12.91243,12.912657,0.00097
2078.30524534,12.91043,12.91264,12.913281,0.00094
2078.3256773,12.9089,12.91157,12.912696,0.00086
2078.34610907,12.91048,12.91219,12.912935,0.00091
2078.36654103,12.90791,12.91144,12.911905,0.00088
2078.3869729,12.91419,12.91815,12.912441,0.00101
2078.40740466,12.90776,12.91187,12.912745,0.00073
2078.42783663,12.90724,12.91123,12.91312,0.00068
2078.44826849,12.90701,12.91097,12.913175,0.00062
2078.46870025,12.90746,12.91134,12.912256,0.00059
2078.48913221,12.90828,12.91216,12.913037,0.00057
2078.50956398,12.90936,12.91323,12.912798,0.00051
2078.52999584,12.90891,12.91321,12.913072,0.00044
2078.5504278,12.91016,12.91482,12.913033,0.00045
2078.57085956,12.90479,12.91154,12.912604,0.00049
2078.59129142,12.90494,12.91291,12.91371,0.00059
2078.61172338,12.91055,12.91361,12.913549,0.00084
2078.63215514,12.90994,12.91294,12.912541,0.00087
2078.652587,12.91035,12.9141,12.913758,0.00083
2078.67301896,12.91007,12.91403,12.912905,0.00083
2078.69345082,12.90944,12.91369,12.912395,0.00076
2078.71388258,12.90785,12.91206,12.912574,0.00063
2078.73431454,12.90749,12.91159,12.913,0.00057
2078.7547464,12.90903,12.91313,12.91277,0.00059
2078.77517826,12.9081,12.91218,12.912186,0.00053
2078.79561012,12.90938,12.91345,12.912629,0.00048
2078.81604197,12.90873,12.9128,12.911798,0.00045
2078.83647393,12.90792,12.91283,12.912922,0.00039
2078.85690569,12.91007,12.91162,12.912537,0.00075
2078.87733754,12.91214,12.9135,12.912171,0.00086
2078.8977695,12.91125,12.91287,12.912637,0.00083
2078.91820126,12.9126,12.91462,12.9138,0.00092
2078.93863311,12.91042,12.91329,12.913177,0.00084
2078.95906507,12.90918,12.91305,12.914517,0.00075
2078.97949682,12.90862,12.91268,12.913311,0.00073
2078.99992868,12.90928,12.91353,12.913768,0.00073
2079.02036063,12.90938,12.9137,12.913575,0.00072
2079.04079239,12.90914,12.91359,12.913225,0.00069
2079.06122424,12.90934,12.91387,12.913371,0.00067
2079.08165619,12.90882,12.91329,12.913359,0.00059
2079.10208795,12.91493,12.91223,12.912076,0.00079
2079.1225198,12.91674,12.91231,12.911893,0.00112
2079.14295175,12.91739,12.91299,12.912339,0.00112
2079.1633836,12.9167,12.9124,12.912551,0.00105
2079.18381546,12.91647,12.91228,12.91266,0.00102
2079.20424731,12.91728,12.91318,12.913894,0.00106
2079.22467916,12.91679,12.91307,12.913144,0.00099
2079.24511101,12.9161,12.9133,12.9133,0.00096
2079.26554286,12.91691,12.91399,12.913557,0.00098
2079.28597461,12.91633,12.91444,12.913432,0.00095
2079.30640656,12.91475,12.91376,12.913754,0.00091
2079.32683841,12.91272,12.91055,12.912633,0.00096
2079.34727016,12.91401,12.91327,12.913748,0.0009
2079.36770211,12.91386,12.91357,12.913613,0.00089
2079.38813396,12.91242,12.91335,12.912586,0.00086
2079.40856571,12.91094,12.91254,12.912598,0.00082
2079.42899766,12.91076,12.91303,12.912416,0.00082
2079.4494295,12.9109,12.91373,12.91287,0.00087
2079.46986125,12.91057,12.91332,12.912493,0.00086
2079.4902932,12.90911,12.91312,12.912657,0.00079
2079.51072505,12.9094,12.91375,12.912708,0.00076
2079.53115689,12.90862,12.91322,12.912403,0.00073
2079.55158874,12.90854,12.91339,12.91264,0.00068
2079.57202058,12.90823,12.91305,12.912669,0.00058
2079.59245253,12.90773,12.91245,12.912283,0.00053
2079.61288428,12.90765,12.91234,12.911784,0.00049
2079.63331612,12.90742,12.9121,12.911747,0.00044
2079.65374807,12.90641,12.9115,12.911237,0.00037
2079.67417991,12.9066,12.91313,12.912056,0.0004
